Doc;Summary;Requested_Value;Defense_Lawyer;Accusation_Lawyer;Juiz;Decision_Value;Num_of_Evidences;;Incorrect and fixed;
0100391-64.2019.5.01.0059.pdf;['Petição Inicial', 'Documento Diverso', 'Documento Diverso', 'Contracheque/Recibo de Salário', 'Carteira de Trabalho e Previdência Social  (CTPS)', 'Declaração de Hipossuficiência', 'Carteira de Identidade/Registro Geral (RG)', 'Procuração', 'Documento Diverso', 'Documento Diverso', 'Notificação', 'Intimação'];30112,14;[];['RJ60475'];No Sentence or Decision in this document;No Sentence or Decision in this document;3;;;
0100212-13.2019.5.01.0001.pdf;['Petição Inicial', 'Convenção Coletiva de Trabalho (CCT)', 'Procuração', 'Declaração de Hipossuficiência', 'Carteira de Identidade/Registro Geral (RG)', 'Carteira de Identidade/Registro Geral (RG)', 'Documento Diverso', 'Carteira de Trabalho e Previdência Social  (CTPS)', 'Carteira de Trabalho e Previdência Social  (CTPS)', 'Documento Diverso', 'Documento Diverso', 'Documento Diverso', 'Documento Diverso', 'Documento Diverso', 'Documento Diverso', 'Documento Diverso', 'Certidão', 'Intimação', 'Notificação', 'Intimação', 'Manifestação', 'Documento Diverso', 'Documento Diverso', 'Documento Diverso', 'Decisão'];30668,56;[];['RJ59860'];No Sentence or Decision in this document;No Sentence or Decision in this document;4;;;
0100446-65.2019.5.01.0010.pdf;['Petição Inicial', 'Procuração', 'Carteira de Identidade/Registro Geral (RG)', 'Carteira de Trabalho e Previdência Social  (CTPS)', 'Extrato Bancário', 'Contracheque/Recibo de Salário', 'Contracheque/Recibo de Salário', 'Despacho', 'Notificação', 'Notificação', 'Intimação', 'Intimação'];30681,5;[];['RJ184614'];No Sentence or Decision in this document;No Sentence or Decision in this document;5;;;
0100266-48.2019.5.01.0075.pdf;['Petição Inicial', 'Documento Diverso', 'Procuração', 'Declaração de Hipossuficiência', 'Carteira de Trabalho e Previdência Social  (CTPS)', 'Carteira de Identidade/Registro Geral (RG)', 'Contracheque/Recibo de Salário', 'Recibo de Férias', 'Extrato Bancário', 'Extrato de FGTS', 'Convenção Coletiva de Trabalho (CCT)', 'Despacho', 'Manifestação', 'Documento Diverso', 'Notificação', 'Notificação', 'Notificação', 'Notificação'];31126;[];['RJ197101'];No Sentence or Decision in this document;No Sentence or Decision in this document;6;;;
0100220-58.2019.5.01.0043.pdf;['Petição Inicial', 'Carteira de Trabalho e Previdência Social  (CTPS)', 'Carteira de Identidade/Registro Geral (RG)', 'Procuração', 'Declaração de Hipossuficiência', 'Documento Diverso', 'Contracheque/Recibo de Salário', 'Extrato de FGTS', 'Despacho', 'Intimação'];31407,62;[];['RJ178919'];No Sentence or Decision in this document;No Sentence or Decision in this document;4;;;
0100344-32.2019.5.01.0046.pdf;['Petição Inicial', 'Carteira de Identidade/Registro Geral (RG)', 'Procuração', 'Declaração de Hipossuficiência', 'Carteira de Trabalho e Previdência Social  (CTPS)', 'Documento Diverso', 'Extrato de FGTS', 'Documento Diverso', 'Documento Diverso', 'Documento Diverso', 'Contracheque/Recibo de Salário', 'Contracheque/Recibo de Salário', 'Contracheque/Recibo de Salário', 'Documento Diverso', 'Documento Diverso', 'Documento Diverso', 'Atestado Médico', 'Documento Diverso', 'Documento Diverso', 'Documento Diverso', 'Documento Diverso', 'Cadastro Nacional de Pessoa Jurídica (CNPJ)', 'Documento Diverso', 'Convenção Coletiva de Trabalho (CCT)', 'Convenção Coletiva de Trabalho (CCT)', 'Manifestação', 'Despacho', 'Intimação', 'Notificação', 'Intimação'];31411,97;[];['RJ79107'];No Sentence or Decision in this document;No Sentence or Decision in this document;7;;;
0100244-83.2019.5.01.0044.pdf;['Petição Inicial', 'Carteira de Identidade/Registro Geral (RG)', 'Documento Diverso', 'Procuração', 'Declaração de Hipossuficiência', 'Carteira de Trabalho e Previdência Social  (CTPS)', 'Contracheque/Recibo de Salário', 'Extrato Bancário', 'Documento Diverso', 'Extrato de FGTS', 'Fotografia', 'Despacho', 'Notificação'];31494,67;[];['RJ186339'];No Sentence or Decision in this document;No Sentence or Decision in this document;6;;;
0100047-88.2019.5.01.0025.pdf;['Petição Inicial', 'Procuração', 'Declaração de Hipossuficiência', 'Documento Diverso', 'Carteira de Trabalho e Previdência Social  (CTPS)', 'Contracheque/Recibo de Salário', 'Contrato de Trabalho', 'Contrato de Trabalho de Experiência', 'Carteira de Trabalho e Previdência Social  (CTPS)', 'Extrato de FGTS', 'Extrato de FGTS', 'Documento Diverso', 'Carteira de Identidade/Registro Geral (RG)', 'Notificação', 'Notificação', 'Notificação'];31885,88;[];['RJ178553'];No Sentence or Decision in this document;No Sentence or Decision in this document;8;;;
0100206-38.2019.5.01.0055.pdf;['Petição Inicial', 'Carteira de Trabalho e Previdência Social  (CTPS)', 'Documento Diverso', 'Contracheque/Recibo de Salário', 'Extrato Bancário', 'Extrato de FGTS', 'Declaração de Hipossuficiência', 'Procuração', 'Documento Diverso', 'Recibo de Férias', 'Documento Diverso', 'Carteira de Identidade/Registro Geral (RG)', 'Manifestação', 'Substabelecimento com Reserva de Poderes', 'Despacho', 'Intimação', 'Notificação', 'Notificação'];31981;[];['RJ60475'];No Sentence or Decision in this document;No Sentence or Decision in this document;6;;;
0100262-41.2019.5.01.0065.pdf;['Petição Inicial', 'Procuração', 'Declaração de Hipossuficiência', 'Carteira de Identidade/Registro Geral (RG)', 'Cadastro de Pessoas Físicas (CPF)', 'Documento Diverso', 'Contracheque/Recibo de Salário', 'Carteira de Trabalho e Previdência Social  (CTPS)', 'Extrato de FGTS', 'Convenção Coletiva de Trabalho (CCT)', 'Documento Diverso', 'Certidão Negativa de Débitos Trabalhistas (CNDT)', 'Documento Diverso', 'Documento Diverso', 'Intimação', 'Notificação', 'Intimação', 'Decisão', 'Intimação'];32045,06;[];['RJ208638'];No Sentence or Decision in this document;No Sentence or Decision in this document;4;;;
0100317-09.2019.5.01.0027.pdf;['Petição Inicial', 'Procuração', 'Documento Diverso', 'Contracheque/Recibo de Salário', 'Carteira de Trabalho e Previdência Social  (CTPS)', 'Despacho', 'Intimação', 'Notificação', 'Intimação'];32125,02;[];['RJ206204'];No Sentence or Decision in this document;No Sentence or Decision in this document;2;;;
0100310-64.2019.5.01.0076.pdf;['Petição Inicial', 'Procuração', 'Documento Diverso', 'Contracheque/Recibo de Salário', 'Carteira de Trabalho e Previdência Social  (CTPS)', 'Despacho', 'Intimação', 'Notificação', 'Intimação'];32125,02;[];['RJ206204'];No Sentence or Decision in this document;No Sentence or Decision in this document;2;;;
0100327-06.2019.5.01.0075.pdf;['Petição Inicial', 'Procuração', 'Contracheque/Recibo de Salário', 'Carteira de Trabalho e Previdência Social  (CTPS)', 'Despacho', 'Intimação', 'Notificação', 'Notificação'];32125,02;[];['RJ206204'];No Sentence or Decision in this document;No Sentence or Decision in this document;2;;;
0100386-95.2019.5.01.0009.pdf;['Petição Inicial', 'Procuração', 'Declaração de Hipossuficiência', 'Documento Diverso', 'Documento Diverso', 'Manifestação', 'Despacho', 'Intimação', 'Notificação', 'Intimação'];32230,54;[];['RJ126902'];No Sentence or Decision in this document;No Sentence or Decision in this document;0;;;
0100494-97.2019.5.01.0018.pdf;['Petição Inicial', 'Carteira de Trabalho e Previdência Social  (CTPS)', 'Procuração', 'Declaração de Hipossuficiência', 'Documento Diverso', 'Extrato Bancário', 'Extrato de FGTS', 'Contracheque/Recibo de Salário', 'Documento Diverso', 'Documento Diverso', 'Documento Diverso', 'Documento Diverso', 'Documento Diverso', 'Prova Emprestada', 'Decisão', 'Intimação', 'Mandado', 'Intimação'];32600;[];['RJ187300'];No Sentence or Decision in this document;No Sentence or Decision in this document;5;;;
0100259-44.2019.5.01.0079.pdf;['Petição Inicial', 'Carteira de Trabalho e Previdência Social  (CTPS)', 'Carteira de Identidade/Registro Geral (RG)', 'Procuração', 'Declaração de Hipossuficiência', 'Documento Diverso', 'Extrato de FGTS', 'Contracheque/Recibo de Salário', 'Notificação', 'Notificação', 'Intimação'];32648,37;[];['RJ178919'];No Sentence or Decision in this document;No Sentence or Decision in this document;4;;;
0100271-71.2019.5.01.0010.pdf;['Petição Inicial', 'Carteira de Trabalho e Previdência Social  (CTPS)', 'Carteira de Identidade/Registro Geral (RG)', 'Procuração', 'Declaração de Hipossuficiência', 'Documento Diverso', 'Extrato de FGTS', 'Contracheque/Recibo de Salário', 'Despacho', 'Notificação', 'Emenda à Inicial', 'Notificação', 'Notificação', 'Intimação', 'Intimação'];32648,37;[];['RJ178919'];No Sentence or Decision in this document;No Sentence or Decision in this document;4;;;
0100432-33.2019.5.01.0026.pdf;['Petição Inicial', 'Planilha de Cálculos', 'Procuração', 'Carteira de Trabalho e Previdência Social  (CTPS)', 'Carteira de Trabalho e Previdência Social  (CTPS)', 'Exame Médico', 'Contracheque/Recibo de Salário', 'Extrato de FGTS', 'Cadastro Específico do INSS (CEI)', 'Decisão', 'Intimação', 'Notificação'];33444,04;[];['RJ089706'];No Sentence or Decision in this document;No Sentence or Decision in this document;6;;;
0100265-83.2019.5.01.0036.pdf;['Petição Inicial', 'Planilha de Cálculos', 'Procuração', 'Declaração de Hipossuficiência', 'Carteira de Trabalho e Previdência Social  (CTPS)', 'Carteira de Identidade/Registro Geral (RG)', 'Contracheque/Recibo de Salário', 'Recibo de Férias', 'Extrato Bancário', 'Extrato Bancário', 'Documento Diverso', 'Extrato de FGTS', 'Convenção Coletiva de Trabalho (CCT)', 'Convenção Coletiva de Trabalho (CCT)', 'Convenção Coletiva de Trabalho (CCT)', 'Convenção Coletiva de Trabalho (CCT)', 'Convenção Coletiva de Trabalho (CCT)', 'Manifestação', 'Documento Diverso', 'Intimação', 'Notificação', 'Intimação', 'Contestação', 'Documento Diverso'];33571,82;[];['RJ197101'];No Sentence or Decision in this document;No Sentence or Decision in this document;8;;;
0101239-46.2018.5.01.0072.pdf;['Petição Inicial', 'Procuração', 'Carteira de Identidade/Registro Geral (RG)', 'Cadastro de Pessoas Físicas (CPF)', 'Carteira de Trabalho e Previdência Social  (CTPS)', 'Aviso Prévio', 'Recibo', 'Cadastro Nacional de Pessoa Jurídica (CNPJ)', 'Extrato de FGTS', 'Declaração de Hipossuficiência', 'Prova Emprestada', 'Prova Emprestada', 'Despacho', 'Intimação', 'Notificação', 'Intimação', 'Contestação', 'Contrato', 'Contrato', 'Solicitação de Habilitação', 'Procuração', 'Contrato Social', 'Cadastro Nacional de Pessoa Jurídica (CNPJ)', 'Substabelecimento com Reserva de Poderes', 'Documento Sigiloso', 'Documento Sigiloso', 'Documento Sigiloso', 'Documento Sigiloso', 'Documento Sigiloso', 'Documento Sigiloso', 'Documento Sigiloso', 'Documento Sigiloso', 'Documento Sigiloso', 'Documento Sigiloso', 'Documento Sigiloso', 'Documento Sigiloso', 'Documento Sigiloso', 'Ata da Audiência', 'Manifestação', 'Parecer Técnico ou Documento Eludicativo', 'Despacho', 'Decisão', 'Notificação'];33675;['RJ83276'];[''];No Sentence or Decision in this document;No Sentence or Decision in this document;8;;;
0100413-50.2019.5.01.0471.pdf;['Petição Inicial', 'Procuração', 'Carteira de Identidade/Registro Geral (RG)', 'Declaração de Hipossuficiência', 'Documento Diverso', 'Carteira de Trabalho e Previdência Social  (CTPS)', 'Documento Diverso', 'Documento Diverso', 'Documento Diverso', 'Documento Diverso', 'Documento Diverso', 'Extrato de FGTS', 'Convenção Coletiva de Trabalho (CCT)', 'Convenção Coletiva de Trabalho (CCT)', 'Decisão', 'Intimação', 'Notificação'];34250,51;[];['RJ122293'];No Sentence or Decision in this document;No Sentence or Decision in this document;3;;;
0100213-24.2019.5.01.0057.pdf;['Petição Inicial', 'Procuração', 'Declaração de Hipossuficiência', 'Carteira de Identidade/Registro Geral (RG)', 'Documento Diverso', 'Carteira de Trabalho e Previdência Social  (CTPS)', 'Contracheque/Recibo de Salário', 'Extrato de FGTS', 'Documento Diverso', 'Documento Diverso', 'Notificação'];34556,67;[];['RJ161352'];No Sentence or Decision in this document;No Sentence or Decision in this document;4;;;
0100461-07.2019.5.01.0019.pdf;['Petição Inicial', 'Contracheque/Recibo de Salário', 'Carteira de Trabalho e Previdência Social  (CTPS)', 'Procuração', 'Carteira de Identidade/Registro Geral (RG)', 'Mandado', 'Intimação', 'Certidão'];34709,03;[];['RJ145367'];No Sentence or Decision in this document;No Sentence or Decision in this document;3;;;
0100430-29.2019.5.01.0005.pdf;['Petição Inicial', 'Carteira de Identidade/Registro Geral (RG)', 'Documento Diverso', 'Procuração', 'Declaração de Hipossuficiência', 'Contracheque/Recibo de Salário', 'Documento Diverso', 'Extrato de FGTS', 'Documento Diverso', 'Documento Diverso', 'Documento Diverso', 'Documento Diverso', 'Documento Diverso', 'Documento Diverso', 'Documento Diverso', 'Documento Diverso', 'Documento Diverso', 'Documento Diverso', 'Documento Diverso', 'Intimação', 'Notificação', 'Intimação'];35223,46;[];['RJ165814'];No Sentence or Decision in this document;No Sentence or Decision in this document;3;;;
0100407-68.2019.5.01.0010.pdf;['Petição Inicial', 'Extrato de FGTS', 'Declaração de Hipossuficiência', 'Procuração', 'Carteira de Trabalho e Previdência Social  (CTPS)', 'Documento Diverso', 'Contracheque/Recibo de Salário', 'Contracheque/Recibo de Salário (paradigma)', 'Carteira de Identidade/Registro Geral (RG)', 'Decisão', 'Notificação'];35395,68;[];['RJ200203'];No Sentence or Decision in this document;No Sentence or Decision in this document;5;;;
0101249-68.2016.5.01.0005.pdf;['Petição em PDF', 'Documento Diverso', 'Procuração', 'Documento de Identificação', 'Extrato de Conta do FGTS', 'Recibo de Salário', 'Recibo de Salário', 'Controle de Frequencia', 'Controle de Frequencia', 'Petição Inicial', 'Manifestação', 'Decisão', 'Notificação', 'Notificação', 'Notificação', 'Notificação', 'Notificação', 'Manifestação', 'Procuração', 'Manifestação', 'Substabelecimento com Reserva de Poderes', 'Documento Diverso', 'Documento Sigiloso', 'Documento Sigiloso', 'Documento Sigiloso', 'Documento Sigiloso', 'Documento Sigiloso', 'Documento Sigiloso', 'Documento Sigiloso', 'Documento Diverso', 'Documento Diverso', 'Documento Diverso', 'Documento Diverso', 'Despacho', 'Certidão', 'Despacho', 'Certidão', 'Documento Diverso', 'Documento Diverso', 'Documento Diverso', 'Documento Diverso', 'Certidão', 'Despacho', 'Alvará', 'Intimação', 'Intimação', 'Intimação'];36000;['RJ172138'];['RJ89541'];No Sentence or Decision in this document;No Sentence or Decision in this document;5;;;
0100215-21.2019.5.01.0048.pdf;['Petição Inicial', 'Procuração', 'Declaração de Hipossuficiência', 'Documento Diverso', 'Carteira de Identidade/Registro Geral (RG)', 'Cadastro de Pessoas Físicas (CPF)', 'Carteira de Trabalho e Previdência Social  (CTPS)', 'Carteira de Trabalho e Previdência Social  (CTPS)', 'Carteira de Trabalho e Previdência Social  (CTPS)', 'Documento Diverso', 'Manifestação', 'Documento Diverso', 'Documento Diverso', 'Documento Diverso', 'Despacho', 'Certidão', 'Notificação', 'Intimação'];36417,35;[];['RJ59860'];No Sentence or Decision in this document;No Sentence or Decision in this document;4;;;
0100317-98.2019.5.01.0062(1).pdf;['Petição Inicial', 'Carteira de Trabalho e Previdência Social  (CTPS)', 'Documento Diverso', 'Documento Diverso', 'Contracheque/Recibo de Salário', 'Declaração de Hipossuficiência', 'Procuração', 'Carteira de Identidade/Registro Geral (RG)', 'Intimação', 'Intimação', 'Intimação'];37854,91;[];['RJ185601'];No Sentence or Decision in this document;No Sentence or Decision in this document;3;;;
0100388-30.2019.5.01.0053.pdf;['Petição Inicial', 'Procuração', 'Declaração de Hipossuficiência', 'Carteira de Trabalho e Previdência Social  (CTPS)', 'Carteira de Identidade/Registro Geral (RG)', 'Extrato de FGTS', 'Decisão', 'Intimação', 'Notificação', 'Intimação'];38722,32;[];['RJ104673'];No Sentence or Decision in this document;No Sentence or Decision in this document;3;;;
0100328-78.2019.5.01.0046.pdf;['Petição Inicial', 'Procuração', 'Declaração de Hipossuficiência', 'Carteira de Identidade/Registro Geral (RG)', 'Documento Diverso', 'Carteira de Trabalho e Previdência Social  (CTPS)', 'Carteira de Trabalho e Previdência Social  (CTPS)', 'Carteira de Trabalho e Previdência Social  (CTPS)', 'Documento Diverso', 'Documento Diverso', 'Documento Diverso', 'Documento Diverso', 'Documento Diverso', 'Documento Diverso', 'Documento Diverso', 'Recibo', 'Recibo', 'Recibo', 'Recibo', 'Recibo', 'Recibo', 'Recibo', 'Recibo', 'Recibo', 'Recibo', 'Documento Diverso', 'Documento Diverso', 'Despacho', 'Intimação', 'Notificação', 'Intimação', 'Decisão', 'Solicitação de Habilitação', 'Procuração', 'Contrato Social', 'Cadastro Nacional de Pessoa Jurídica (CNPJ)', 'Substabelecimento com Reserva de Poderes', 'Contestação', 'Atestado de Saúde Ocupacional (ASO)', 'Recibo de Férias', 'Recibo de Férias', 'Documento Diverso', 'Contrato de Trabalho de Experiência', 'Contracheque/Recibo de Salário', 'Recibo de Entrega de Equipamento de Proteção Individual (EPI)', 'Ficha de Registro de Empregado', 'Cartão de Ponto/Controle de Frequência', 'Cartão de Ponto/Controle de Frequência', 'Documento Diverso', 'Contestação', 'Documento Diverso', 'Documento Diverso', 'Ata da Audiência', 'Alvará', 'Certidão', 'Manifestação', 'Documento Diverso', 'Documento Diverso', 'Certidão', 'Despacho'];38972,67;['RJ83276'];['RJ92937'];No Sentence or Decision in this document;No Sentence or Decision in this document;24;;;
0101313-32.2018.5.01.0224.pdf;['Petição Inicial', 'Carteira de Identidade/Registro Geral (RG)', 'Carteira de Trabalho e Previdência Social  (CTPS)', 'Documento Diverso', 'Procuração', 'Aviso Prévio', 'Documento Diverso', 'Prova Emprestada', 'Contrato Social', 'Documento Diverso', 'Extrato de FGTS', 'Recibo', 'Notificação'];39000;[];['RJ183132'];No Sentence or Decision in this document;No Sentence or Decision in this document;5;;;
0100427-11.2019.5.01.0026.pdf;['Petição Inicial', 'Documento Diverso', 'Contracheque/Recibo de Salário', 'Cadastro de Pessoas Físicas (CPF)', 'Carteira de Trabalho e Previdência Social  (CTPS)', 'Documento Diverso', 'Programa de Integração Social (PIS)', 'Recibo de Férias', 'Carteira de Identidade/Registro Geral (RG)', 'Apresentação de Procuração', 'Intimação', 'Notificação', 'Intimação'];39004,57;[];['RJ98215'];No Sentence or Decision in this document;No Sentence or Decision in this document;4;;;
0100252-62.2019.5.01.0011.pdf;['Petição Inicial', 'Procuração', 'Carteira de Trabalho e Previdência Social  (CTPS)', 'Documento Diverso', 'Cadastro Nacional de Pessoa Jurídica (CNPJ)', 'Documento Diverso', 'Convenção Coletiva de Trabalho (CCT)', 'Documento Diverso', 'Decisão', 'Notificação', 'Notificação', 'Notificação', 'Intimação', 'Certidão', 'Notificação', 'Intimação', 'Intimação', 'Notificação', 'Intimação'];39502,82;[];['RJ172222'];No Sentence or Decision in this document;No Sentence or Decision in this document;1;;;
0100192-83.2019.5.01.0013.pdf;['Petição Inicial', 'Procuração', 'Declaração de Hipossuficiência', 'Documento Diverso', 'Carteira de Trabalho e Previdência Social  (CTPS)', 'Documento Diverso', 'Documento Diverso', 'Documento Diverso', 'Extrato de FGTS', 'Documento Diverso', 'Documento Diverso', 'Documento Diverso', 'Documento Diverso', 'Documento Diverso', 'Documento Diverso', 'Documento Diverso', 'Convenção Coletiva de Trabalho (CCT)', 'Manifestação', 'Extrato Bancário', 'Extrato Bancário', 'Extrato Bancário', 'Despacho', 'Intimação', 'Intimação', 'Manifestação', 'Documento Diverso', 'Documento Diverso', 'Documento Diverso', 'Documento Diverso', 'Documento Diverso', 'Documento Diverso'];40000;[];['RJ162143'];No Sentence or Decision in this document;No Sentence or Decision in this document;5;;;
0100270-06.2019.5.01.0069.pdf;['Petição Inicial', 'Documento Diverso', 'Procuração', 'Declaração de Hipossuficiência', 'Carteira de Identidade/Registro Geral (RG)', 'Carteira de Trabalho e Previdência Social  (CTPS)', 'Extrato de FGTS', 'Recibo', 'Manifestação', 'Decisão', 'Intimação', 'Notificação', 'Intimação'];40000;[];['RJ119178'];No Sentence or Decision in this document;No Sentence or Decision in this document;4;;;
0100264-72.2019.5.01.0077.pdf;['Petição Inicial', 'Documento Diverso', 'Procuração', 'Declaração de Hipossuficiência', 'Carteira de Identidade/Registro Geral (RG)', 'Carteira de Trabalho e Previdência Social  (CTPS)', 'Extrato de FGTS', 'Recibo', 'Documento Diverso', 'Decisão', 'Notificação', 'Intimação', 'Intimação'];40000;[];['RJ119178'];No Sentence or Decision in this document;No Sentence or Decision in this document;4;;;
0100264-91.2019.5.01.0006.pdf;['Petição Inicial', 'Documento Diverso', 'Procuração', 'Declaração de Hipossuficiência', 'Carteira de Identidade/Registro Geral (RG)', 'Carteira de Trabalho e Previdência Social  (CTPS)', 'Extrato de FGTS', 'Recibo', 'Documento Diverso', 'Despacho', 'Intimação', 'Mandado', 'Intimação', 'Certidão'];40000;[];['RJ119178'];No Sentence or Decision in this document;No Sentence or Decision in this document;4;;;
0100373-88.2019.5.01.0044.pdf;['Petição Inicial', 'Cadastro de Pessoas Físicas (CPF)', 'Carteira de Identidade/Registro Geral (RG)', 'Carteira de Trabalho e Previdência Social  (CTPS)', 'Procuração', 'Documento Diverso', 'Contracheque/Recibo de Salário', 'Documento Diverso', 'Extrato Bancário', 'Extrato de FGTS', 'Documento Diverso', 'Documento Diverso', 'Documento Diverso', 'Documento Diverso', 'Documento Diverso', 'Documento Diverso', 'Documento Diverso', 'Documento Diverso', 'Documento Diverso', 'Documento Diverso', 'Documento Diverso', 'Documento Diverso', 'Decisão', 'Notificação', 'Intimação', 'Notificação', 'Intimação'];40000;[];['RJ120806'];No Sentence or Decision in this document;No Sentence or Decision in this document;5;;;
0100271-32.2019.5.01.0411.pdf;['Petição Inicial', 'Procuração', 'Substabelecimento com Reserva de Poderes', 'Carteira de Identidade/Registro Geral (RG)', 'Documento Diverso', 'Carteira de Trabalho e Previdência Social  (CTPS)', 'Carteira de Trabalho e Previdência Social  (CTPS)', 'Carteira de Trabalho e Previdência Social  (CTPS)', 'Extrato de FGTS', 'Documento Diverso', 'Documento Diverso', 'Documento Diverso', 'Contracheque/Recibo de Salário', 'Documento Diverso', 'Documento Diverso', 'Documento Diverso', 'Documento Diverso', 'Termo de Rescisão de Contrato de Trabalho (TRCT)', 'Intimação', 'Notificação'];40000;[];['RJ126269'];No Sentence or Decision in this document;No Sentence or Decision in this document;7;;;
0100270-47.2019.5.01.0411.pdf;['Petição Inicial', 'Procuração', 'Substabelecimento com Reserva de Poderes', 'Declaração de Hipossuficiência', 'Carteira de Identidade/Registro Geral (RG)', 'Documento Diverso', 'Documento Diverso', 'Carteira de Trabalho e Previdência Social  (CTPS)', 'Contracheque/Recibo de Salário', 'Contracheque/Recibo de Salário', 'Termo de Rescisão de Contrato de Trabalho (TRCT)', 'Intimação', 'Notificação'];40000;[];['RJ126269'];No Sentence or Decision in this document;No Sentence or Decision in this document;5;;;
0100251-57.2019.5.01.0050.pdf;['Petição Inicial', 'Carteira de Trabalho e Previdência Social  (CTPS)', 'Documento Diverso', 'Cadastro Nacional de Pessoa Jurídica (CNPJ)', 'Convenção Coletiva de Trabalho (CCT)', 'Documento Diverso', 'Documento Diverso', 'Documento Diverso', 'Documento Diverso', 'Documento Diverso', 'Documento Diverso', 'Decisão', 'Notificação', 'Intimação', 'Notificação', 'Notificação', 'Intimação'];40607,42;[];['RJ172222'];No Sentence or Decision in this document;No Sentence or Decision in this document;1;;;
0100193-41.2019.5.01.0022.pdf;['Petição Inicial', 'Procuração', 'Carteira de Identidade/Registro Geral (RG)', 'Documento Diverso', 'Carteira de Trabalho e Previdência Social  (CTPS)', 'Cadastro Nacional de Pessoa Jurídica (CNPJ)', 'Documento Diverso', 'Documento Diverso', 'Documento Diverso', 'Documento Diverso', 'Documento Diverso', 'Convenção Coletiva de Trabalho (CCT)', 'Documento Diverso', 'Documento Diverso', 'Documento Diverso', 'Decisão', 'Intimação', 'Notificação', 'Notificação', 'Intimação'];40607,42;[];['RJ172222'];No Sentence or Decision in this document;No Sentence or Decision in this document;2;;;
0100224-47.2019.5.01.0059.pdf;['Petição Inicial', 'Procuração', 'Carteira de Trabalho e Previdência Social  (CTPS)', 'Documento Diverso', 'Convenção Coletiva de Trabalho (CCT)', 'Documento Diverso', 'Documento Diverso', 'Documento Diverso', 'Cadastro Nacional de Pessoa Jurídica (CNPJ)', 'Documento Diverso', 'Documento Diverso', 'Decisão', 'Notificação', 'Certidão', 'Intimação', 'Notificação', 'Notificação', 'Intimação', 'Contestação', 'Contrato', 'Contrato', 'Solicitação de Habilitação', 'Procuração', 'Contrato Social', 'Cadastro Nacional de Pessoa Jurídica (CNPJ)', 'Cadastro Nacional de Pessoa Jurídica (CNPJ)', 'Contestação', 'Atestado de Saúde Ocupacional (ASO)', 'Recibo de Férias', 'Documento Diverso', 'Recibo de Férias', 'Documento Diverso', 'Contrato de Trabalho de Experiência', 'Contracheque/Recibo de Salário', 'Recibo de Entrega de Equipamento de Proteção Individual (EPI)', 'Ficha de Registro de Empregado', 'Cartão de Ponto/Controle de Frequência', 'Cartão de Ponto/Controle de Frequência', 'Ata da Audiência', 'Certidão'];40783,54;['RJ83276'];['RJ172222'];No Sentence or Decision in this document;No Sentence or Decision in this document;12;;;
0100335-54.2019.5.01.0019(2).pdf;['Petição Inicial', 'Procuração', 'Carteira de Trabalho e Previdência Social  (CTPS)', 'Mandado', 'Intimação', 'Certidão'];41723,87;[];['RJ166487'];No Sentence or Decision in this document;No Sentence or Decision in this document;1;;;
0100335-54.2019.5.01.0019.pdf;['Petição Inicial', 'Procuração', 'Carteira de Trabalho e Previdência Social  (CTPS)', 'Mandado', 'Intimação', 'Certidão', 'Contestação', 'Documento Diverso', 'Contrato', 'Documento Diverso', 'Solicitação de Habilitação', 'Contrato Social', 'Procuração', 'Cadastro Nacional de Pessoa Jurídica (CNPJ)', 'Substabelecimento com Reserva de Poderes', 'Contestação', 'Atestado de Saúde Ocupacional (ASO)', 'Contracheque/Recibo de Salário', 'Recibo de Férias', 'Contracheque/Recibo de Salário', 'Contrato de Trabalho de Experiência', 'Contracheque/Recibo de Salário', 'Recibo de Entrega de Equipamento de Proteção Individual (EPI)', 'Ficha de Registro de Empregado', 'Cartão de Ponto/Controle de Frequência', 'Cartão de Ponto/Controle de Frequência', 'Recibo', 'Laudo Técnico de Condições Ambientais (LTCAT)', 'Perfil Profissiográfico Previdenciário (PPP)', 'Programa de Prevenção de Riscos Ambientais (PPRA)', 'Programa de Prevenção de Riscos Ambientais (PPRA)', 'Programa de Prevenção de Riscos Ambientais (PPRA)', 'Programa de Prevenção de Riscos Ambientais (PPRA)', 'Ata da Audiência'];41723,87;['RJ83276'];['RJ166487'];No Sentence or Decision in this document;No Sentence or Decision in this document;14;;;
0100229-80.2019.5.01.0023.pdf;['Petição Inicial', 'Procuração', 'Documento Diverso', 'Cadastro Nacional de Pessoa Jurídica (CNPJ)', 'Documento Diverso', 'Documento Diverso', 'Documento Diverso', 'Convenção Coletiva de Trabalho (CCT)', 'Documento Diverso', 'Documento Diverso', 'Documento Diverso', 'Documento Diverso', 'Documento Diverso', 'Decisão', 'Notificação'];42163,27;[];['RJ172222'];No Sentence or Decision in this document;No Sentence or Decision in this document;0;;;
