All Cases,0100264-67.2019.5.01.0014.pdf,0100112-05.2019.5.01.0051.pdf,0010058-90.2013.5.01.0022.pdf,0100214-84.2019.5.01.0226.pdf,0100204-91.2019.5.01.0015.pdf,0100347-97.2019.5.01.0074.pdf,0100348-82.2019.5.01.0074.pdf,0100418-82.2019.5.01.0015.pdf,0100383-18.2019.5.01.0082.pdf,0100201-30.2019.5.01.0018.pdf,0100518-40.2019.5.01.0014.pdf,0100089-65.2016.5.01.0471.pdf,0101344-41.2018.5.01.0066.pdf,0100115-41.2019.5.01.0024.pdf,0100236-30.2019.5.01.0037.pdf,0101335-79.2018.5.01.0066.pdf,0100378-20.2019.5.01.0074.pdf,0100013-59.2019.5.01.0043.pdf,0010075-75.2013.5.01.0039(1).pdf,0100250-17.2019.5.01.0521.pdf,0011328-06.2013.5.01.0005.pdf,0100064-73.2019.5.01.0042.pdf,0100124-23.2019.5.01.0082.pdf,0100205-93.2019.5.01.0074.pdf,0100225-08.2019.5.01.0067.pdf,0100364-53.2019.5.01.0521.pdf,0100131-11.2019.5.01.0051.pdf,0100224-93.2019.5.01.0076.pdf,0010231-68.2013.5.01.0005.pdf,0100338-59.2019.5.01.0067.pdf,0101240-48.2018.5.01.0034.pdf,0100116-66.2019.5.01.0043.pdf,0100066-09.2019.5.01.0021.pdf,0100075-32.2019.5.01.0033.pdf,0100413-55.2019.5.01.0049.pdf,0101302-07.2018.5.01.0061.pdf,0010936-66.2013.5.01.0005.pdf,0100121-72.2019.5.01.0501.pdf,0100292-84.2019.5.01.0030.pdf,0101346-58.2018.5.01.0018.pdf,0100346-40.2019.5.01.0001.pdf,0100034-39.2019.5.01.0074.pdf,0100060-70.2019.5.01.0063.pdf,0100123-86.2019.5.01.0066.pdf,0100175-31.2019.5.01.0471.pdf,0010071-43.2013.5.01.0005.pdf,0100109-51.2019.5.01.0471.pdf,0100121-68.2019.5.01.0082.pdf,0010548-67.2013.5.01.0037.pdf,0100085-07.2019.5.01.0056.pdf,0010859-60.2013.5.01.0004.pdf,0010687-18.2013.5.01.0005.pdf,0101096-19.2018.5.01.0020.pdf,0100061-40.2019.5.01.0068.pdf,0010696-45.2013.5.01.0242.pdf,0100259-84.2019.5.01.0001.pdf,0100506-43.2019.5.01.0073.pdf,0100352-25.2019.5.01.0073.pdf,0101696-22.2017.5.01.0005.pdf,0100262-09.2019.5.01.0011.pdf,0100308-50.2019.5.01.0026.pdf,0100240-56.2019.5.01.0073.pdf,0100353-54.2019.5.01.0026.pdf,0100014-17.2019.5.01.0052.pdf,0100123-64.2019.5.01.0041.pdf,0100136-46.2019.5.01.0079 (1).pdf,0100168-42.2019.5.01.0082.pdf,0100330-94.2019.5.01.0063.pdf,0100255-47.2019.5.01.0001.pdf,0100251-10.2019.5.01.0001.pdf,0100308-28.2019.5.01.0001.pdf,0100335-61.2019.5.01.0049.pdf,0010059-32.2013.5.01.0004.pdf,0100367-66.2019.5.01.0049.pdf,0100242-26.2019.5.01.0073.pdf,0100189-56.2019.5.01.0522.pdf,0100253-77.2019.5.01.0001.pdf,0100343-44.2017.5.01.0005.pdf,0100313-94.2019.5.01.0051.pdf,0102669-34.2017.5.01.0471.pdf,0100530-79.2019.5.01.0038.pdf,0102668-49.2017.5.01.0471.pdf,0103193-31.2017.5.01.0471.pdf,0100324-54.2019.5.01.0074.pdf,0103104-08.2017.5.01.0471.pdf,0010529-60.2013.5.01.0005.pdf,0101546-41.2017.5.01.0005.pdf
0100272-84.2019.5.01.0033.pdf,0.5,0.642857143,0.642857143,0.571428571,0.214285714,0.714285714,0.5,0.5,0.5,0.785714286,0.5,0.571428571,0.785714286,0.571428571,0.714285714,0.857142857,0.5,0.785714286,0.642857143,0.5,0.571428571,0.428571429,0.714285714,0.714285714,0.642857143,0.5,0.714285714,0.857142857,0.642857143,0.571428571,0.642857143,0.714285714,0.642857143,0.642857143,0.714285714,0.714285714,0.642857143,0.642857143,0.571428571,0.785714286,0.785714286,0.785714286,0.714285714,0.785714286,0.714285714,0.642857143,0.785714286,0.714285714,0.642857143,0.857142857,0.571428571,0.642857143,0.785714286,0.785714286,0.714285714,0.714285714,0.571428571,0.428571429,0.5,0.714285714,0.571428571,0.857142857,0.785714286,0.714285714,0.785714286,0.857142857,0.357142857,0.357142857,0.714285714,0.642857143,0.857142857,0.785714286,0.571428571,0.785714286,0.357142857,0.785714286,0.714285714,0.571428571,0.785714286,0.714285714,0.571428571,0.642857143,0.714285714,0.857142857,0.714285714,0.642857143,0.714285714
0100212-69.2019.5.01.0047.pdf,0.444444444,0.666666667,0.666666667,0.5,0.166666667,0.666666667,0.388888889,0.388888889,0.555555556,0.888888889,0.5,0.611111111,0.611111111,0.5,0.833333333,0.722222222,0.611111111,0.833333333,0.611111111,0.555555556,0.722222222,0.444444444,0.666666667,0.722222222,0.666666667,0.555555556,0.722222222,0.722222222,0.722222222,0.666666667,0.666666667,0.666666667,0.666666667,0.722222222,0.777777778,0.777777778,0.777777778,0.666666667,0.555555556,0.833333333,0.666666667,0.833333333,0.722222222,0.777777778,0.722222222,0.611111111,0.777777778,0.611111111,0.666666667,0.888888889,0.611111111,0.611111111,0.722222222,0.722222222,0.666666667,0.777777778,0.555555556,0.277777778,0.611111111,0.666666667,0.555555556,0.777777778,0.722222222,0.666666667,0.777777778,0.833333333,0.166666667,0.277777778,0.666666667,0.666666667,0.833333333,0.777777778,0.555555556,0.777777778,0.277777778,0.777777778,0.722222222,0.722222222,0.833333333,0.666666667,0.555555556,0.666666667,0.777777778,0.833333333,0.666666667,0.555555556,0.833333333
0100485-05.2019.5.01.0029.pdf,0.833333333,0.833333333,0.833333333,0.833333333,0.25,1,0.5,0.416666667,0.916666667,1,0.833333333,0.75,1,0.916666667,0.916666667,1,0.833333333,1,0.833333333,0.75,0.75,0.833333333,0.916666667,1,0.916666667,0.833333333,0.916666667,1,0.833333333,0.833333333,0.916666667,1,0.916666667,0.916666667,0.916666667,0.916666667,0.75,0.916666667,0.916666667,0.916666667,1,1,1,0.916666667,0.916666667,0.833333333,1,0.916666667,0.833333333,0.916666667,0.833333333,0.833333333,0.916666667,1,0.833333333,0.916666667,0.916666667,0.25,0.75,0.916666667,0.916666667,1,0.916666667,1,0.916666667,1,0.416666667,0.333333333,1,0.916666667,0.916666667,1,0.75,0.916666667,0.416666667,0.916666667,0.916666667,0.75,1,0.833333333,0.916666667,0.833333333,0.833333333,1,0.833333333,0.833333333,0.833333333
0100348-33.2019.5.01.0058.pdf,0.692307692,0.538461538,0.384615385,0.692307692,0.538461538,0.846153846,0.846153846,0.692307692,0.846153846,0.769230769,0.769230769,0.384615385,0.846153846,0.846153846,0.923076923,0.692307692,0.538461538,0.923076923,0.384615385,0.384615385,0.384615385,0.692307692,0.846153846,0.923076923,0.923076923,0.692307692,0.846153846,0.923076923,0.384615385,0.461538462,0.692307692,0.846153846,0.846153846,0.846153846,0.846153846,0.846153846,0.384615385,0.692307692,0.846153846,0.769230769,0.846153846,0.923076923,0.692307692,0.846153846,0.615384615,0.384615385,0.846153846,0.538461538,0.384615385,0.923076923,0.384615385,0.384615385,0.846153846,0.846153846,0.384615385,0.923076923,0.692307692,0.384615385,0.384615385,0.846153846,0.846153846,0.846153846,0.692307692,0.846153846,0.923076923,0.769230769,0.692307692,0.692307692,0.692307692,0.692307692,0.692307692,0.846153846,0.384615385,0.846153846,0.692307692,0.769230769,0.692307692,0.384615385,0.769230769,0.384615385,0.461538462,0.384615385,0.384615385,0.923076923,0.384615385,0.384615385,0.384615385
0100371-13.2019.5.01.0079.pdf,0.588235294,0.705882353,0.529411765,0.529411765,0.294117647,0.764705882,0.529411765,0.529411765,0.588235294,0.705882353,0.588235294,0.529411765,0.823529412,0.647058824,0.823529412,0.823529412,0.647058824,0.823529412,0.529411765,0.529411765,0.529411765,0.470588235,0.823529412,0.823529412,0.823529412,0.588235294,0.823529412,0.882352941,0.529411765,0.529411765,0.588235294,0.764705882,0.705882353,0.705882353,0.764705882,0.764705882,0.588235294,0.705882353,0.647058824,0.647058824,0.823529412,0.823529412,0.647058824,0.823529412,0.705882353,0.529411765,0.764705882,0.705882353,0.588235294,0.941176471,0.470588235,0.529411765,0.882352941,0.823529412,0.588235294,0.764705882,0.647058824,0.294117647,0.529411765,0.823529412,0.647058824,0.823529412,0.705882353,0.764705882,0.823529412,0.823529412,0.352941176,0.352941176,0.705882353,0.705882353,0.823529412,0.764705882,0.588235294,0.882352941,0.411764706,0.823529412,0.647058824,0.529411765,0.764705882,0.588235294,0.529411765,0.529411765,0.588235294,0.882352941,0.588235294,0.588235294,0.647058824
0010444-30.2013.5.01.0052-1.pdf,0.298245614,0.403508772,0.894736842,0.210526316,0.122807018,0.631578947,0.49122807,0.157894737,0.280701754,0.824561404,0.280701754,0.824561404,0.578947368,0.298245614,0.719298246,0.403508772,0.684210526,0.754385965,0.807017544,0.631578947,0.824561404,0.263157895,0.368421053,0.736842105,0.684210526,0.526315789,0.368421053,0.50877193,0.877192982,0.385964912,0.368421053,0.631578947,0.315789474,0.368421053,0.614035088,0.614035088,0.859649123,0.596491228,0.578947368,0.771929825,0.403508772,0.701754386,0.631578947,0.385964912,0.649122807,0.824561404,0.649122807,0.631578947,0.719298246,0.719298246,0.807017544,0.877192982,0.596491228,0.403508772,0.947368421,0.719298246,0.298245614,0.087719298,0.456140351,0.596491228,0.578947368,0.438596491,0.385964912,0.631578947,0.561403509,0.771929825,0.175438596,0.157894737,0.631578947,0.596491228,0.614035088,0.649122807,0.719298246,0.614035088,0.140350877,0.649122807,0.614035088,0.771929825,0.526315789,0.912280702,0.333333333,0.912280702,0.894736842,0.754385965,0.912280702,0.50877193,0.929824561
0010444-30.2013.5.01.0052.pdf,0.298245614,0.403508772,0.894736842,0.210526316,0.122807018,0.631578947,0.49122807,0.157894737,0.280701754,0.824561404,0.280701754,0.824561404,0.578947368,0.298245614,0.719298246,0.403508772,0.684210526,0.754385965,0.807017544,0.631578947,0.824561404,0.263157895,0.368421053,0.736842105,0.684210526,0.526315789,0.368421053,0.50877193,0.877192982,0.385964912,0.368421053,0.631578947,0.315789474,0.368421053,0.614035088,0.614035088,0.859649123,0.596491228,0.578947368,0.771929825,0.403508772,0.701754386,0.631578947,0.385964912,0.649122807,0.824561404,0.649122807,0.631578947,0.719298246,0.719298246,0.807017544,0.877192982,0.596491228,0.403508772,0.947368421,0.719298246,0.298245614,0.087719298,0.456140351,0.596491228,0.578947368,0.438596491,0.385964912,0.631578947,0.561403509,0.771929825,0.175438596,0.157894737,0.631578947,0.596491228,0.614035088,0.649122807,0.719298246,0.614035088,0.140350877,0.649122807,0.614035088,0.771929825,0.526315789,0.912280702,0.333333333,0.912280702,0.894736842,0.754385965,0.912280702,0.50877193,0.929824561
0000046-33.2013.5.01.0243.pdf,0.25,0.375,0.8125,0.3125,0,0.625,0.4375,0.0625,0.25,0.875,0.1875,0.8125,0.5,0.25,0.75,0.375,0.6875,0.75,0.75,0.625,0.8125,0.1875,0.375,0.6875,0.6875,0.5625,0.375,0.375,0.875,0.4375,0.4375,0.625,0.3125,0.4375,0.6875,0.6875,0.875,0.625,0.625,0.875,0.375,0.75,0.6875,0.4375,0.6875,0.75,0.6875,0.625,0.6875,0.75,0.75,0.8125,0.625,0.375,0.875,0.75,0.25,0.125,0.5,0.625,0.625,0.4375,0.4375,0.625,0.5625,0.75,0.0625,0.125,0.625,0.625,0.6875,0.6875,0.625,0.6875,0.0625,0.625,0.6875,0.75,0.5,0.8125,0.3125,0.875,0.875,0.75,0.875,0.375,0.9375
0100362-70.2019.5.01.0008.pdf,0.733333333,0.533333333,0.4,0.8,0.333333333,0.933333333,0.8,0.6,0.733333333,0.8,0.733333333,0.466666667,0.933333333,0.8,1,0.8,0.533333333,1,0.466666667,0.333333333,0.466666667,0.533333333,0.933333333,1,0.933333333,0.666666667,0.933333333,1,0.466666667,0.4,0.733333333,0.933333333,0.8,0.866666667,0.933333333,0.933333333,0.533333333,0.8,0.866666667,0.933333333,0.933333333,1,0.733333333,0.933333333,0.666666667,0.466666667,0.933333333,0.733333333,0.533333333,1,0.333333333,0.466666667,0.933333333,0.933333333,0.533333333,1,0.666666667,0.6,0.466666667,0.933333333,0.866666667,0.933333333,0.8,0.933333333,1,0.866666667,0.6,0.6,0.8,0.8,0.8,0.933333333,0.533333333,0.933333333,0.533333333,0.866666667,0.8,0.466666667,0.866666667,0.533333333,0.333333333,0.4,0.533333333,1,0.533333333,0.533333333,0.533333333
0101320-85.2018.5.01.0042.pdf,0.473684211,0.473684211,0.631578947,0.421052632,0.263157895,0.894736842,0.789473684,0.421052632,0.473684211,0.789473684,0.473684211,0.578947368,0.947368421,0.526315789,0.842105263,0.736842105,0.789473684,0.894736842,0.684210526,0.526315789,0.631578947,0.421052632,0.684210526,0.947368421,0.789473684,0.684210526,0.684210526,0.736842105,0.684210526,0.473684211,0.526315789,0.947368421,0.578947368,0.631578947,0.842105263,0.894736842,0.684210526,0.789473684,0.736842105,0.789473684,0.684210526,0.894736842,0.789473684,0.684210526,0.842105263,0.684210526,0.894736842,0.842105263,0.789473684,0.842105263,0.578947368,0.684210526,0.894736842,0.789473684,0.736842105,0.789473684,0.526315789,0.263157895,0.368421053,0.842105263,0.736842105,0.789473684,0.526315789,0.947368421,0.631578947,0.894736842,0.368421053,0.315789474,0.894736842,0.789473684,0.789473684,0.894736842,0.631578947,0.842105263,0.368421053,0.842105263,0.736842105,0.578947368,0.631578947,0.684210526,0.473684211,0.631578947,0.684210526,0.894736842,0.736842105,0.578947368,0.842105263
0100402-95.2019.5.01.0026.pdf,0.75,0.791666667,0.708333333,0.791666667,0.166666667,1,0.416666667,0.291666667,0.75,0.916666667,0.75,0.708333333,0.958333333,0.833333333,0.916666667,0.916666667,0.791666667,0.958333333,0.75,0.625,0.708333333,0.666666667,0.916666667,0.958333333,0.875,0.75,0.916666667,1,0.75,0.708333333,0.791666667,1,0.875,0.875,0.916666667,0.958333333,0.75,0.875,0.833333333,0.875,0.958333333,0.958333333,0.916666667,0.916666667,0.916666667,0.75,0.958333333,0.875,0.791666667,0.916666667,0.666666667,0.75,0.916666667,0.958333333,0.791666667,0.875,0.791666667,0.25,0.708333333,0.958333333,0.833333333,1,0.875,1,0.875,0.958333333,0.25,0.208333333,0.916666667,0.875,0.875,1,0.75,0.916666667,0.25,0.875,0.833333333,0.708333333,0.916666667,0.791666667,0.75,0.708333333,0.791666667,0.958333333,0.791666667,0.791666667,0.833333333
0100303-55.2019.5.01.0017.pdf,0.615384615,0.769230769,0.692307692,0.615384615,0.230769231,0.846153846,0.538461538,0.615384615,0.615384615,0.846153846,0.615384615,0.538461538,0.923076923,0.692307692,0.846153846,0.923076923,0.615384615,0.923076923,0.615384615,0.615384615,0.538461538,0.538461538,0.769230769,0.846153846,0.692307692,0.692307692,0.846153846,0.923076923,0.615384615,0.692307692,0.692307692,0.846153846,0.846153846,0.769230769,0.846153846,0.846153846,0.615384615,0.769230769,0.615384615,0.769230769,0.846153846,0.923076923,0.846153846,0.846153846,0.846153846,0.615384615,0.923076923,0.769230769,0.692307692,0.923076923,0.615384615,0.615384615,0.846153846,0.923076923,0.692307692,0.769230769,0.769230769,0.384615385,0.538461538,0.769230769,0.615384615,0.923076923,0.769230769,0.846153846,0.692307692,0.923076923,0.384615385,0.384615385,0.846153846,0.769230769,0.923076923,0.923076923,0.615384615,0.846153846,0.461538462,0.923076923,0.769230769,0.538461538,0.923076923,0.692307692,0.769230769,0.692307692,0.692307692,0.923076923,0.692307692,0.692307692,0.769230769
0100271-44.2019.5.01.0019.pdf,0.529411765,0.529411765,0.588235294,0.588235294,0.176470588,0.823529412,0.529411765,0.352941176,0.588235294,0.764705882,0.529411765,0.529411765,0.882352941,0.647058824,0.764705882,0.705882353,0.588235294,0.882352941,0.588235294,0.411764706,0.529411765,0.411764706,0.705882353,0.823529412,0.705882353,0.588235294,0.705882353,0.764705882,0.588235294,0.470588235,0.529411765,0.823529412,0.647058824,0.647058824,0.764705882,0.764705882,0.588235294,0.705882353,0.647058824,0.823529412,0.764705882,0.823529412,0.705882353,0.705882353,0.764705882,0.588235294,0.823529412,0.705882353,0.588235294,0.764705882,0.529411765,0.588235294,0.823529412,0.764705882,0.647058824,0.705882353,0.588235294,0.294117647,0.411764706,0.764705882,0.647058824,0.764705882,0.588235294,0.882352941,0.705882353,0.764705882,0.294117647,0.235294118,0.764705882,0.705882353,0.705882353,0.823529412,0.529411765,0.764705882,0.294117647,0.705882353,0.647058824,0.529411765,0.705882353,0.647058824,0.529411765,0.588235294,0.647058824,0.882352941,0.647058824,0.529411765,0.705882353
0100420-66.2019.5.01.0075.pdf,0.5625,0.5625,0.5625,0.4375,0.375,0.9375,0.75,0.5625,0.5625,0.8125,0.5625,0.4375,0.875,0.6875,0.75,0.8125,0.5625,0.875,0.5625,0.375,0.4375,0.4375,0.75,0.875,0.6875,0.5625,0.75,0.9375,0.5625,0.5,0.5625,0.9375,0.75,0.6875,0.75,0.8125,0.5,0.6875,0.625,0.625,0.9375,0.875,0.8125,0.75,0.8125,0.625,0.9375,0.75,0.625,0.75,0.5,0.5625,0.75,0.875,0.625,0.6875,0.625,0.3125,0.4375,0.8125,0.625,0.9375,0.6875,0.9375,0.6875,0.875,0.5625,0.4375,0.8125,0.6875,0.6875,0.9375,0.5,0.75,0.5,0.6875,0.625,0.4375,0.8125,0.625,0.625,0.5625,0.625,0.875,0.625,0.625,0.6875
0101284-41.2018.5.01.0075.pdf,0.625,0.625,0.5625,0.4375,0.4375,0.9375,0.75,0.625,0.625,0.8125,0.625,0.5,0.875,0.75,0.8125,0.8125,0.625,0.875,0.5625,0.4375,0.5,0.5,0.8125,0.875,0.75,0.625,0.8125,0.9375,0.5625,0.5625,0.625,0.9375,0.8125,0.75,0.8125,0.875,0.5625,0.75,0.6875,0.5625,0.9375,0.875,0.8125,0.8125,0.8125,0.625,0.9375,0.75,0.625,0.8125,0.5,0.5625,0.8125,0.875,0.625,0.75,0.6875,0.3125,0.5,0.875,0.6875,0.9375,0.75,0.9375,0.75,0.875,0.5625,0.5,0.8125,0.75,0.75,0.9375,0.5625,0.8125,0.5625,0.75,0.6875,0.5,0.8125,0.625,0.625,0.5625,0.625,0.875,0.625,0.625,0.6875
0100443-90.2019.5.01.0049.pdf,0.6,0.666666667,0.533333333,0.666666667,0.266666667,1,0.733333333,0.466666667,0.6,0.866666667,0.6,0.6,0.933333333,0.666666667,1,0.866666667,0.8,1,0.6,0.466666667,0.6,0.466666667,0.933333333,1,0.933333333,0.666666667,0.933333333,0.933333333,0.6,0.6,0.733333333,1,0.733333333,0.866666667,1,1,0.666666667,0.933333333,0.866666667,0.866666667,0.933333333,0.933333333,0.866666667,0.933333333,0.933333333,0.6,1,0.866666667,0.666666667,1,0.466666667,0.6,1,0.933333333,0.666666667,0.933333333,0.666666667,0.4,0.533333333,1,0.866666667,0.933333333,0.8,1,0.866666667,0.933333333,0.333333333,0.333333333,0.933333333,0.933333333,0.933333333,1,0.666666667,1,0.466666667,0.933333333,0.866666667,0.6,0.866666667,0.666666667,0.533333333,0.533333333,0.666666667,1,0.666666667,0.6,0.733333333
0100255-61.2019.5.01.0061.pdf,0.55,0.55,0.55,0.6,0.2,0.85,0.6,0.4,0.6,0.8,0.55,0.55,0.9,0.65,0.8,0.75,0.6,0.9,0.6,0.4,0.55,0.45,0.75,0.85,0.75,0.6,0.75,0.8,0.6,0.45,0.6,0.85,0.65,0.7,0.8,0.8,0.6,0.75,0.7,0.8,0.8,0.85,0.75,0.75,0.75,0.6,0.85,0.75,0.6,0.8,0.5,0.6,0.85,0.8,0.65,0.75,0.6,0.35,0.45,0.8,0.7,0.8,0.65,0.9,0.75,0.8,0.35,0.3,0.8,0.75,0.75,0.85,0.55,0.8,0.35,0.75,0.7,0.55,0.75,0.65,0.5,0.55,0.65,0.9,0.65,0.55,0.7
0100167-56.2019.5.01.0050.pdf,0.666666667,0.666666667,0.444444444,0.777777778,0.333333333,0.888888889,0.777777778,0.444444444,0.666666667,0.777777778,0.555555556,0.666666667,1,0.666666667,0.888888889,0.888888889,0.777777778,0.888888889,0.777777778,0.444444444,0.777777778,0.555555556,1,1,0.888888889,0.666666667,1,1,0.777777778,0.555555556,0.888888889,1,0.666666667,1,0.888888889,1,0.666666667,0.777777778,0.888888889,0.888888889,0.888888889,0.888888889,0.777777778,1,0.777777778,0.777777778,0.888888889,0.888888889,0.777777778,0.888888889,0.444444444,0.666666667,1,1,0.777777778,0.888888889,0.555555556,0.555555556,0.666666667,0.888888889,0.888888889,1,0.777777778,1,0.888888889,0.888888889,0.555555556,0.555555556,0.777777778,0.777777778,0.777777778,0.888888889,0.666666667,0.888888889,0.444444444,0.888888889,0.777777778,0.666666667,0.777777778,0.666666667,0.444444444,0.444444444,0.666666667,0.888888889,0.666666667,0.777777778,0.777777778
0100394-96.2019.5.01.0001.pdf,0.7,0.8,0.6,0.8,0.3,1,0.7,0.6,0.7,0.9,0.7,0.7,1,0.8,1,1,0.8,1,0.7,0.5,0.7,0.6,1,1,0.9,0.6,1,1,0.7,0.7,0.9,1,0.8,0.9,1,1,0.8,1,0.9,0.9,1,1,0.9,1,0.9,0.7,1,0.9,0.8,1,0.5,0.7,1,1,0.8,1,0.8,0.6,0.7,1,0.9,1,1,1,1,1,0.4,0.4,1,1,1,1,0.8,1,0.5,1,1,0.7,1,0.8,0.6,0.6,0.8,1,0.8,0.8,0.8
0100481-27.2019.5.01.0074.pdf,0.454545455,0.727272727,0.545454545,0.545454545,0.363636364,1,1,0.636363636,0.545454545,1,0.454545455,0.636363636,1,0.545454545,0.909090909,0.909090909,0.818181818,1,0.727272727,0.454545455,0.636363636,0.454545455,0.818181818,1,0.909090909,0.636363636,0.818181818,0.909090909,0.727272727,0.454545455,0.727272727,1,0.636363636,0.818181818,0.909090909,0.909090909,0.636363636,0.909090909,0.818181818,0.727272727,0.909090909,1,1,0.818181818,0.909090909,0.727272727,1,0.909090909,0.727272727,0.909090909,0.545454545,0.727272727,0.909090909,0.909090909,0.727272727,0.818181818,0.636363636,0.454545455,0.545454545,0.909090909,0.818181818,0.909090909,0.727272727,1,0.727272727,1,0.545454545,0.454545455,1,0.909090909,0.909090909,1,0.636363636,0.909090909,0.636363636,0.909090909,0.818181818,0.636363636,0.909090909,0.727272727,0.636363636,0.545454545,0.727272727,1,0.727272727,0.636363636,0.818181818
0100286-80.2019.5.01.0029.pdf,0.692307692,0.692307692,0.692307692,0.692307692,0.230769231,0.923076923,0.538461538,0.384615385,0.923076923,0.923076923,0.692307692,0.615384615,0.923076923,0.846153846,0.846153846,0.923076923,0.769230769,1,0.692307692,0.615384615,0.692307692,0.692307692,0.846153846,0.923076923,0.846153846,0.692307692,0.846153846,0.846153846,0.769230769,0.769230769,0.846153846,0.923076923,0.769230769,0.846153846,0.846153846,0.846153846,0.692307692,0.846153846,0.846153846,0.846153846,0.923076923,0.923076923,0.923076923,0.846153846,0.846153846,0.692307692,0.923076923,0.846153846,0.769230769,0.846153846,0.692307692,0.692307692,0.923076923,0.923076923,0.692307692,0.846153846,0.769230769,0.230769231,0.692307692,0.846153846,0.846153846,0.923076923,0.846153846,1,0.846153846,0.923076923,0.384615385,0.307692308,0.923076923,0.846153846,0.846153846,0.923076923,0.615384615,0.846153846,0.384615385,0.769230769,0.846153846,0.692307692,0.923076923,0.692307692,0.769230769,0.692307692,0.769230769,1,0.692307692,0.692307692,0.769230769
0100431-69.2019.5.01.0019.pdf,0.75,0.75,0.791666667,0.791666667,0.125,0.958333333,0.375,0.25,0.75,0.916666667,0.75,0.75,0.958333333,0.791666667,0.916666667,0.875,0.791666667,0.958333333,0.791666667,0.666666667,0.75,0.666666667,0.875,0.958333333,0.875,0.791666667,0.875,0.916666667,0.791666667,0.708333333,0.75,0.958333333,0.833333333,0.833333333,0.916666667,0.916666667,0.791666667,0.875,0.833333333,0.958333333,0.916666667,0.958333333,0.875,0.875,0.916666667,0.791666667,0.958333333,0.875,0.791666667,0.916666667,0.75,0.791666667,0.916666667,0.916666667,0.833333333,0.875,0.791666667,0.208333333,0.666666667,0.916666667,0.833333333,0.916666667,0.791666667,0.958333333,0.875,0.916666667,0.208333333,0.166666667,0.916666667,0.875,0.875,0.958333333,0.75,0.916666667,0.208333333,0.875,0.833333333,0.75,0.875,0.833333333,0.75,0.791666667,0.833333333,0.958333333,0.833333333,0.75,0.875
0100030-19.2019.5.01.0521.pdf,0.40625,0.4375,0.46875,0.40625,0.09375,0.71875,0.4375,0.1875,0.59375,0.65625,0.375,0.46875,0.8125,0.59375,0.65625,0.65625,0.625,0.875,0.53125,0.4375,0.5625,0.34375,0.65625,0.75,0.6875,0.53125,0.625,0.65625,0.59375,0.46875,0.53125,0.78125,0.46875,0.59375,0.65625,0.75,0.5625,0.65625,0.59375,0.6875,0.625,0.6875,0.65625,0.65625,0.6875,0.53125,0.71875,0.75,0.625,0.71875,0.4375,0.5,0.90625,0.65625,0.5625,0.625,0.40625,0.1875,0.4375,0.71875,0.59375,0.71875,0.5625,0.9375,0.5625,0.78125,0.1875,0.15625,0.65625,0.625,0.65625,0.71875,0.5,0.71875,0.15625,0.59375,0.59375,0.53125,0.5625,0.53125,0.375,0.46875,0.59375,0.875,0.53125,0.46875,0.65625
0100032-86.2019.5.01.0521.pdf,0.387096774,0.451612903,0.451612903,0.419354839,0.096774194,0.709677419,0.451612903,0.161290323,0.612903226,0.677419355,0.35483871,0.483870968,0.806451613,0.580645161,0.64516129,0.64516129,0.64516129,0.870967742,0.548387097,0.451612903,0.580645161,0.35483871,0.64516129,0.741935484,0.709677419,0.548387097,0.612903226,0.64516129,0.612903226,0.451612903,0.548387097,0.774193548,0.451612903,0.612903226,0.64516129,0.741935484,0.548387097,0.64516129,0.612903226,0.677419355,0.612903226,0.677419355,0.677419355,0.64516129,0.677419355,0.548387097,0.709677419,0.741935484,0.612903226,0.709677419,0.451612903,0.516129032,0.903225806,0.64516129,0.548387097,0.612903226,0.387096774,0.161290323,0.451612903,0.709677419,0.612903226,0.709677419,0.548387097,0.935483871,0.548387097,0.774193548,0.193548387,0.161290323,0.64516129,0.612903226,0.64516129,0.709677419,0.483870968,0.709677419,0.161290323,0.580645161,0.580645161,0.548387097,0.548387097,0.516129032,0.387096774,0.451612903,0.580645161,0.870967742,0.516129032,0.451612903,0.64516129
0100325-02.2019.5.01.0054.pdf,0.611111111,0.722222222,0.722222222,0.611111111,0.222222222,0.722222222,0.444444444,0.333333333,0.555555556,0.833333333,0.555555556,0.777777778,0.722222222,0.611111111,0.888888889,0.666666667,0.666666667,0.888888889,0.777777778,0.611111111,0.777777778,0.444444444,0.722222222,0.833333333,0.777777778,0.611111111,0.722222222,0.888888889,0.777777778,0.555555556,0.666666667,0.722222222,0.666666667,0.722222222,0.777777778,0.777777778,0.833333333,0.666666667,0.666666667,0.833333333,0.722222222,0.888888889,0.666666667,0.777777778,0.722222222,0.777777778,0.777777778,0.666666667,0.777777778,0.888888889,0.666666667,0.777777778,0.722222222,0.722222222,0.833333333,0.888888889,0.555555556,0.388888889,0.722222222,0.722222222,0.666666667,0.777777778,0.722222222,0.722222222,0.888888889,0.833333333,0.333333333,0.388888889,0.666666667,0.666666667,0.722222222,0.777777778,0.777777778,0.777777778,0.277777778,0.833333333,0.722222222,0.777777778,0.833333333,0.833333333,0.5,0.722222222,0.833333333,0.888888889,0.833333333,0.777777778,0.833333333
